,date,hour,Total Passengers,Amount of Trips,Total Distance,Average Distance,Total Fares,day_of_week,Temperature,Dew_Point,Humidity,Speed,Gust,Pressure,Precip_Rate,Precip_Accum,UV,Solar
190,2022-01-06,23,3092.0,2151,7793.23,3.5488296903460834,42555.08,3,35.300000000000004,17.266666666666666,47.25,0.0,0.0,29.9175,0.0,0.0,0.0,0.0
192,2022-01-07,0,2018.0,1429,5139.01,3.4983049693669166,27768.82,4,33.574999999999996,19.458333333333332,56.25,0.0,0.0,29.83666666666667,0.0,0.0,0.0,0.0
193,2022-01-07,1,1096.0,749,2563.82,3.3339661898569575,14360.04,4,31.349999999999998,23.691666666666666,73.08333333333333,0.0,0.0,29.826666666666668,0.0,0.0,0.0,0.0
194,2022-01-07,2,539.0,390,1386.51,3.4234814814814816,8063.37,4,29.758333333333336,26.025000000000002,85.83333333333333,0.0,0.0,29.805833333333336,0.0,0.0,0.0,0.0
195,2022-01-07,3,307.0,215,904.23,3.847787234042553,5141.4400000000005,4,29.941666666666666,27.2,89.16666666666667,0.0,0.0,29.76,0.0,0.0,0.0,0.0
196,2022-01-07,4,243.0,157,901.37,4.622410256410256,4719.02,4,30.05,27.516666666666666,90.0,0.0,0.0,29.7475,0.0,0.0,0.0,0.0
197,2022-01-07,5,309.0,236,1320.36,4.698790035587188,7415.07,4,29.25,26.75,90.0,0.0,0.0,29.764166666666668,0.0,0.0,0.0,0.0
198,2022-01-07,6,711.0,562,2460.95,3.815426356589147,13421.52,4,29.125,26.608333333333334,90.0,0.0,0.0,29.778333333333336,0.0,0.0,0.0,0.0
199,2022-01-07,7,1867.0,1396,5205.13,3.343050738599872,30509.95,4,28.491666666666664,25.983333333333334,90.0,0.0,0.0,29.786666666666665,0.0,0.0,0.0,1.5833333333333333
200,2022-01-07,8,2986.0,2273,7466.75,3.1215510033444818,41559.31,4,28.308333333333334,25.71666666666667,89.83333333333333,0.0,0.0,29.8025,0.0,0.0,0.0,28.5
201,2022-01-07,9,3608.0,2749,7993.52,2.815611130679817,48137.33,4,28.891666666666666,25.59166666666667,87.33333333333333,0.0,0.0,29.819166666666664,0.0,0.0,0.0,146.5
202,2022-01-07,10,4128.0,3028,9070.25,2.9334573091849934,53701.6,4,30.175,25.974999999999998,84.25,0.0,0.0,29.828333333333333,0.0,0.0,1.0,295.5
203,2022-01-07,11,4491.0,3370,10108.66,2.9377099680325487,462026.87,4,31.683333333333334,25.366666666666664,77.25,0.0,0.0,29.8225,0.0,0.0,1.0,476.0833333333333
204,2022-01-07,12,5022.0,3737,10222.0,2.6675365344467643,65194.44,4,33.50833333333333,21.758333333333336,61.833333333333336,0.0,0.0,29.819166666666664,0.0,0.0,1.0,398.0833333333333
205,2022-01-07,13,5580.0,4019,12276.45,2.9927961969770847,73686.69,4,33.458333333333336,19.783333333333335,56.75,0.0,0.0,29.831666666666663,0.010833333333333334,0.010833333333333334,1.0,326.25
206,2022-01-07,14,6561.0,4654,14247.96,3.005898734177215,85911.97,4,33.1,18.675,55.083333333333336,0.0,0.0,29.859166666666667,0.017499999999999998,0.0275,0.08333333333333333,198.0
207,2022-01-07,15,7260.0,5107,16202.66,3.10752972765631,94565.68000000001,4,33.391666666666666,16.025000000000002,48.666666666666664,0.0,0.0,29.900833333333335,0.0033333333333333335,0.03,0.0,155.66666666666666
208,2022-01-07,16,7167.0,5108,15639.61,2.9966679440505843,101367.69,4,32.608333333333334,15.299999999999999,48.583333333333336,0.0,0.0,29.94666666666667,0.0,0.03,0.0,24.583333333333332
209,2022-01-07,17,7315.0,5279,14960.34,2.7663350591715976,98801.59,4,31.125,16.016666666666666,53.083333333333336,0.0,0.0,30.00583333333333,0.0,0.03,0.0,0.0
210,2022-01-07,18,7858.0,5534,15919.63,2.817633628318584,102836.84,4,29.84166666666667,15.666666666666666,55.0,0.0,0.0,30.049166666666665,0.0,0.03,0.0,0.0
211,2022-01-07,19,7212.0,5056,15120.13,2.915566910913999,94962.02,4,28.883333333333336,13.825000000000001,53.0,0.0,0.0,30.09166666666667,0.0,0.03,0.0,0.0
212,2022-01-07,20,5762.0,3896,12554.68,3.1568217249182804,74330.76,4,28.066666666666666,13.375,53.666666666666664,0.0,0.0,30.125,0.0,0.03,0.0,0.0
213,2022-01-07,21,5219.0,3535,11446.55,3.1672800221361372,67567.22,4,27.425,12.283333333333333,52.583333333333336,0.0,0.0,30.146666666666665,0.0,0.03,0.0,0.0
214,2022-01-07,22,5789.0,3846,12446.56,3.16867617107943,72549.17,4,27.0,11.258333333333333,50.833333333333336,0.0,0.0,30.17833333333333,0.0,0.03,0.0,0.0
215,2022-01-07,23,4996.0,3307,11137.05,3.27560294117647,63619.25,4,26.325,11.316666666666668,52.666666666666664,0.0,0.0,30.208333333333332,0.0,0.03,0.0,0.0
216,2022-01-08,0,4265.0,2879,10537.01,3.5311695710455764,58314.37,5,25.483333333333334,10.516666666666667,52.5,0.0,0.0,30.23,0.0,0.0,0.0,0.0
217,2022-01-08,1,3359.0,2251,7702.72,3.298809421841542,43744.21,5,24.758333333333336,9.716666666666667,52.25,0.0,0.0,30.265833333333333,0.0,0.0,0.0,0.0
218,2022-01-08,2,2557.0,1724,5277.78,2.963380123526109,31542.58,5,24.25,9.333333333333334,52.5,0.0,0.0,30.311666666666667,0.0,0.0,0.0,0.0
219,2022-01-08,3,1542.0,1064,3362.13,3.050934664246824,19844.27,5,23.466666666666665,9.258333333333335,54.166666666666664,0.0,0.0,30.349999999999998,0.0,0.0,0.0,0.0
220,2022-01-08,4,801.0,546,1975.28,3.502269503546099,11609.56,5,22.875,9.541666666666666,56.0,0.0,0.0,30.39,0.0,0.0,0.0,0.0
221,2022-01-08,5,493.0,338,2189.28,6.047734806629835,10277.74,5,22.833333333333332,9.216666666666667,55.25,0.0,0.0,30.436666666666667,0.0,0.0,0.0,0.0
222,2022-01-08,6,803.0,626,4115.4,6.1241071428571425,18357.16,5,22.316666666666666,8.5,54.75,0.0,0.0,30.465833333333332,0.0,0.0,0.0,0.0
223,2022-01-08,7,1495.0,1139,4558.03,3.8857885763000852,23399.44,5,21.55,8.108333333333333,55.75,0.0,0.0,30.502499999999998,0.0,0.0,0.0,28.333333333333332
224,2022-01-08,8,2146.0,1592,5902.83,3.6302767527675277,31193.52,5,21.65833333333333,8.166666666666666,55.666666666666664,0.0,0.0,30.55,0.0,0.0,0.0,181.58333333333334
225,2022-01-08,9,3532.0,2524,7623.92,2.9424623697414125,44111.340000000004,5,22.683333333333334,8.291666666666666,53.333333333333336,0.0,0.0,30.596666666666664,0.0,0.0,0.75,329.3333333333333
226,2022-01-08,10,4956.0,3530,10414.69,2.88495567867036,60527.06,5,24.275000000000002,8.174999999999999,49.75,0.0,0.0,30.61,0.0,0.0,1.0,429.6666666666667
227,2022-01-08,11,6068.0,4227,11692.17,2.7178451882845187,71861.39,5,25.858333333333334,7.583333333333333,45.25,0.0,0.0,30.600833333333338,0.0,0.0,1.0,478.5
228,2022-01-08,12,6785.0,4719,12032.76,2.5047377185678603,78507.07,5,28.266666666666666,7.825,41.416666666666664,0.0,0.0,30.590833333333332,0.0,0.0,1.0,473.9166666666667
229,2022-01-08,13,7521.0,5070,15576.88,3.012936170212766,92974.91,5,29.775000000000002,7.75,39.0,0.0,0.0,30.59,0.0,0.0,1.0,418.5833333333333
230,2022-01-08,14,7723.0,5180,15880.93,3.018614331876069,95786.8,5,31.05,7.583333333333333,36.666666666666664,0.0,0.0,30.5825,0.0,0.0,0.75,313.5833333333333
231,2022-01-08,15,7936.0,5356,17419.32,3.197378854625551,102628.71,5,31.775000000000002,7.7749999999999995,36.083333333333336,0.0,0.0,30.590833333333332,0.0,0.0,0.0,160.25
232,2022-01-08,16,8962.0,5986,19627.85,3.2250821557673346,116409.84,5,31.45,8.433333333333334,37.333333333333336,0.0,0.0,30.602500000000003,0.0,0.0,0.0,22.583333333333332
233,2022-01-08,17,8677.0,5806,18853.57,3.1917335364821398,112452.64,5,30.658333333333335,9.6,40.833333333333336,0.0,0.0,30.594166666666666,0.0,0.0,0.0,0.0
234,2022-01-08,18,8103.0,5495,16771.92,2.981144685389264,101809.11,5,30.59166666666667,10.158333333333333,41.916666666666664,0.0,0.0,30.606666666666666,0.0,0.0,0.0,0.0
235,2022-01-08,19,7694.0,5189,15686.81,2.961451765150085,95909.19,5,30.275000000000002,11.716666666666667,45.666666666666664,0.0,0.0,30.609166666666667,0.0,0.0,0.0,0.0
236,2022-01-08,20,6087.0,4024,13051.6,3.1809895198635147,78908.19,5,29.974999999999998,12.383333333333333,47.583333333333336,0.0,0.0,30.603333333333335,0.0,0.0,0.0,0.0
237,2022-01-08,21,5916.0,3956,13293.18,3.2944684014869887,77286.23,5,29.927272727272726,11.945454545454545,46.54545454545455,0.0,0.0,30.59090909090909,0.0,0.0,0.0,0.0
238,2022-01-08,22,6570.0,4240,15044.12,3.4727885503231763,85648.4,5,29.666666666666668,11.966666666666667,47.25,0.0,0.0,30.55666666666667,0.0,0.0,0.0,0.0
239,2022-01-08,23,5906.0,3914,13204.91,3.2962830753869197,75861.24,5,29.90833333333333,12.4,47.583333333333336,0.0,0.0,30.549166666666665,0.0,0.0,0.0,0.0
240,2022-01-09,0,5056.0,3380,151493.44,43.73367205542725,63849.05,6,30.341666666666665,13.083333333333334,48.166666666666664,0.0,0.0,30.535,0.0,0.0,0.0,0.0
241,2022-01-09,1,4222.0,2813,8523.8,2.952476619328022,51157.62,6,29.78333333333333,14.200000000000001,51.833333333333336,0.0,0.0,30.53,0.0,0.0,0.0,0.0
242,2022-01-09,2,3282.0,2114,5939.86,2.7423176361957524,36391.67,6,29.983333333333334,17.241666666666667,58.833333333333336,0.0,0.0,30.52,0.0,0.0,0.0,0.0
243,2022-01-09,3,2130.0,1399,4264.21,2.969505571030641,26104.11,6,31.316666666666666,19.433333333333334,61.0,0.0,0.0,30.48,0.0,0.0,0.0,0.0
244,2022-01-09,4,1119.0,757,3107.54,3.928621997471555,16511.87,6,31.958333333333332,20.224999999999998,61.416666666666664,0.0,0.0,30.42916666666667,0.0,0.0,0.0,0.0
245,2022-01-09,5,523.0,379,2542.36,6.3878391959798995,11945.05,6,33.03333333333333,22.533333333333335,65.0,0.0,0.0,30.391666666666666,0.0,0.0,0.0,0.0
246,2022-01-09,6,729.0,561,3510.87,5.960730050933786,15633.48,6,33.800000000000004,24.108333333333334,67.16666666666667,0.0,0.0,30.359166666666667,0.0,0.0,0.0,0.0
247,2022-01-09,7,1101.0,843,4735.09,5.36858276643991,21940.76,6,34.449999999999996,25.349999999999998,69.16666666666667,0.0,0.0,30.329166666666666,0.0,0.0,0.0,21.583333333333332
248,2022-01-09,8,1684.0,1205,5471.96,4.437923763179238,27075.47,6,35.608333333333334,25.266666666666666,65.83333333333333,0.0,0.0,30.3075,0.0,0.0,0.0,72.0
249,2022-01-09,9,2669.0,1869,6301.42,3.297446363160649,35051.57,6,36.583333333333336,25.666666666666668,64.25,0.0,0.0,30.299166666666665,0.0,0.0,0.0,59.083333333333336
250,2022-01-09,10,4163.0,2898,9772.95,3.2927729110512134,54415.17,6,37.141666666666666,27.09166666666667,66.66666666666667,0.0,0.0,30.256666666666664,0.0,0.0,0.08333333333333333,78.5
251,2022-01-09,11,4957.0,3435,10043.1,2.8507238149304572,59961.92,6,37.9,28.083333333333332,67.25,0.0,0.0,30.19333333333333,0.0,0.0,1.0,158.91666666666666
252,2022-01-09,12,5751.0,3936,12184.05,3.031612341378452,72625.66,6,38.53333333333333,29.375,69.41666666666667,0.0,0.0,30.135833333333334,0.0,0.0,1.0,116.58333333333333
253,2022-01-09,13,5913.0,4059,13039.63,3.1473883659184163,75886.62,6,39.483333333333334,30.125,69.0,0.0,0.0,30.102500000000003,0.0,0.0,0.16666666666666666,95.41666666666667
254,2022-01-09,14,6645.0,4572,15634.08,3.3672367004092183,88665.06,6,39.74166666666667,31.474999999999998,72.0,0.0,0.0,30.060833333333335,0.0,0.0,0.0,71.66666666666667
255,2022-01-09,15,6521.0,4474,16611.26,3.650024170511975,92223.63,6,39.7,32.64166666666667,75.66666666666667,0.0,0.0,30.039166666666663,0.0,0.0,0.0,23.833333333333332
256,2022-01-09,16,6639.0,4608,16703.77,3.5676569841947887,93744.54,6,39.625,33.391666666666666,78.25,0.0,0.0,30.02916666666667,0.0,0.0,0.0,2.75
257,2022-01-09,17,6301.0,4301,15402.9,3.5214677640603567,86544.12,6,39.416666666666664,34.225,81.5,0.0,0.0,30.02,0.009166666666666667,0.009166666666666667,0.0,0.0
258,2022-01-09,18,5414.0,3728,13445.23,3.531712634620436,74919.06,6,39.4,35.050000000000004,84.5,0.0,0.0,30.007500000000004,0.023333333333333334,0.03166666666666667,0.0,0.0
259,2022-01-09,19,4664.0,3264,14364.78,4.303409227082085,73177.86,6,39.31666666666667,35.525,86.08333333333333,0.0,0.0,29.995833333333334,0.015833333333333335,0.04583333333333334,0.0,0.0
260,2022-01-09,20,3843.0,2635,11268.46,4.21093423019432,59469.49,6,39.6,35.916666666666664,86.58333333333333,0.0,0.0,29.984166666666667,0.03666666666666667,0.08333333333333333,0.0,0.0
261,2022-01-09,21,3274.0,2221,11111.66,4.90797703180212,55345.65,6,39.675000000000004,35.90833333333333,86.0,0.0,0.0,29.96666666666667,0.020833333333333332,0.10000000000000002,0.0,0.0
262,2022-01-09,22,2543.0,1814,10246.01,5.559419424850787,47968.4,6,40.291666666666664,36.0,84.58333333333333,0.0,0.0,29.96166666666667,0.0,0.10000000000000002,0.0,0.0
263,2022-01-09,23,1907.0,1397,9260.21,6.49383590462833,40933.07,6,41.21666666666667,35.80833333333333,81.08333333333333,0.0,0.0,29.965833333333332,0.0,0.10000000000000002,0.0,0.0
264,2022-01-10,0,1169.0,831,5544.94,6.485309941520468,24622.82,0,40.6,34.14166666666667,77.58333333333333,0.0,0.0,29.978333333333335,0.0,0.0,0.0,0.0
265,2022-01-10,1,545.0,391,1986.68,4.929727047146402,9681.7,0,40.416666666666664,31.608333333333334,70.58333333333333,0.0,0.0,29.978333333333335,0.0,0.0,0.0,0.0
266,2022-01-10,2,290.0,223,990.48,4.325240174672489,4874.39,0,39.65,28.833333333333332,65.16666666666667,0.0,0.0,29.998333333333335,0.0,0.0,0.0,0.0
267,2022-01-10,3,272.0,199,1142.92,5.658019801980198,5446.62,0,37.208333333333336,24.316666666666666,59.333333333333336,0.0,0.0,30.021666666666665,0.0,0.0,0.0,0.0
268,2022-01-10,4,274.0,194,1114.52,5.463333333333333,5146.67,0,35.141666666666666,18.591666666666665,50.583333333333336,0.0,0.0,30.043333333333333,0.0,0.0,0.0,0.0
269,2022-01-10,5,664.0,500,2840.98,5.442490421455939,13532.46,0,32.483333333333334,13.9,46.0,0.0,0.0,30.074166666666667,0.0,0.0,0.0,0.0
270,2022-01-10,6,1663.0,1319,5885.44,4.252485549132948,29491.63,0,30.733333333333334,12.883333333333333,47.083333333333336,0.0,0.0,30.0975,0.0,0.0,0.0,0.0
271,2022-01-10,7,3947.0,2999,87278.48999999999,27.751507154213034,59708.93,0,29.008333333333336,12.825000000000001,50.333333333333336,0.0,0.0,30.122500000000002,0.0,0.0,0.0,20.916666666666668
272,2022-01-10,8,5225.0,3980,11166.51,2.7037554479418886,72941.55,0,28.3,10.291666666666666,46.333333333333336,0.0,0.0,30.15833333333333,0.0,0.0,0.0,179.91666666666666
273,2022-01-10,9,5040.0,3889,10855.45,2.7227113117632307,69687.08,0,28.333333333333332,9.933333333333334,45.5,0.0,0.0,30.1725,0.0,0.0,0.5833333333333334,336.4166666666667
274,2022-01-10,10,5092.0,3836,10791.41,2.746604734029015,68395.42,0,28.933333333333334,9.966666666666667,44.416666666666664,0.0,0.0,30.175,0.0,0.0,1.0,453.4166666666667
275,2022-01-10,11,5424.0,4066,10463.37,2.5140245074483425,70973.69,0,29.474999999999998,9.791666666666666,43.166666666666664,0.0,0.0,30.15833333333333,0.0,0.0,1.0,546.4166666666666
276,2022-01-10,12,5861.0,4392,11781.43,2.6386181410974245,76239.07,0,29.84166666666667,8.575000000000001,40.25,0.0,0.0,30.133333333333336,0.0,0.0,1.0,499.3333333333333
277,2022-01-10,13,6017.0,4464,12493.17,2.7536191315847476,79561.93000000001,0,30.09166666666667,5.966666666666666,35.333333333333336,0.0,0.0,30.11,0.0,0.0,1.0,467.1666666666667
278,2022-01-10,14,6943.0,5071,15449.03,2.9847430448222565,96170.72,0,30.041666666666668,6.483333333333333,36.416666666666664,0.0,0.0,30.1125,0.0,0.0,0.3333333333333333,259.0833333333333
279,2022-01-10,15,8309.0,6097,18628.72,3.002211120064464,114888.11,0,29.15833333333333,6.958333333333333,38.583333333333336,0.0,0.0,30.12,0.0,0.0,0.0,88.58333333333333
280,2022-01-10,16,7777.0,5721,16419.92,2.821776937618147,110182.48,0,28.691666666666666,8.225,41.5,0.0,0.0,30.129166666666666,0.0,0.0,0.0,26.333333333333332
281,2022-01-10,17,7409.0,5499,15723.29,2.7997311253561254,103892.61,0,28.125,8.208333333333334,42.416666666666664,0.0,0.0,30.1425,0.0,0.0,0.0,0.0
282,2022-01-10,18,7063.0,5302,26020.67,4.809735674676524,102015.01,0,28.09166666666667,8.758333333333333,43.5,0.0,0.0,30.155,0.0,0.0,0.0,0.0
283,2022-01-10,19,5668.0,4187,49296.509999999995,11.520567889693853,80838.28,0,28.008333333333336,9.9,45.916666666666664,0.0,0.0,30.154166666666665,0.0,0.0,0.0,0.0
284,2022-01-10,20,4098.0,2986,10951.59,3.5954005252790546,61012.89,0,27.808333333333334,11.258333333333333,49.5,0.0,0.0,30.151666666666667,0.0,0.0,0.0,0.0
285,2022-01-10,21,3492.0,2531,9898.88,3.8323190089043746,54108.12,0,27.258333333333336,11.066666666666668,49.916666666666664,0.0,0.0,30.1525,0.0,0.0,0.0,0.0
286,2022-01-10,22,2686.0,1941,7980.32,4.024367120524458,41757.71,0,26.491666666666664,9.758333333333333,48.75,0.0,0.0,30.16,0.0,0.0,0.0,0.0
287,2022-01-10,23,1867.0,1397,6706.22,4.719366643209008,32054.32,0,25.691666666666666,8.766666666666667,48.0,0.0,0.0,30.1725,0.0,0.0,0.0,0.0
288,2022-01-11,0,1291.0,924,107658.58999999998,112.37848643006261,20284.05,1,25.008333333333336,8.525,49.083333333333336,0.0,0.0,30.195000000000004,0.0,0.0,0.0,0.0
289,2022-01-11,1,602.0,424,2160.3,4.954816513761468,10073.43,1,21.775000000000002,12.766666666666666,68.33333333333333,0.0,0.0,30.239166666666666,0.0,0.0,0.0,0.0
290,2022-01-11,2,378.0,293,1518.82,5.131148648648648,6450.58,1,21.175,3.266666666666667,45.416666666666664,0.0,0.0,30.2825,0.0,0.0,0.0,0.0
291,2022-01-11,3,191.0,153,659.84,4.17620253164557,3441.64,1,19.808333333333334,1.9083333333333332,45.083333333333336,0.0,0.0,30.3175,0.0,0.0,0.0,0.0
292,2022-01-11,4,176.0,144,708.74,4.632287581699346,3684.09,1,19.0,1.4833333333333334,45.75,0.0,0.0,30.340833333333332,0.0,0.0,0.0,0.0
293,2022-01-11,5,545.0,406,1650.57,3.9299285714285714,8799.12,1,18.441666666666666,2.5166666666666666,49.166666666666664,0.0,0.0,30.382499999999997,0.0,0.0,0.0,0.0
294,2022-01-11,6,1677.0,1332,5209.2,3.7288475304223336,27066.99,1,17.458333333333332,2.441666666666667,51.0,0.0,0.0,30.42833333333333,0.0,0.0,0.0,0.0
295,2022-01-11,7,4121.0,3138,10001.39,3.01610072376357,59136.520000000004,1,16.618181818181817,-0.12727272727272726,47.0,0.0,0.0,30.45909090909091,0.0,0.0,0.0,16.0
296,2022-01-11,8,5578.0,4306,11260.37,2.504530693950178,76916.88,1,16.025000000000002,-1.9416666666666667,44.25,0.0,0.0,30.49416666666667,0.0,0.0,0.0,182.91666666666666
297,2022-01-11,9,5578.0,4288,10495.29,2.3831267029972754,73685.7,1,15.858333333333334,-2.5749999999999997,43.166666666666664,0.0,0.0,30.525000000000002,0.0,0.0,0.4166666666666667,320.5
298,2022-01-11,10,5648.0,4278,11351.03,2.6070349104271937,74364.97,1,15.85,-3.3333333333333335,42.0,0.0,0.0,30.537499999999998,0.0,0.0,1.0,427.3333333333333
299,2022-01-11,11,5690.0,4300,316819.59,72.11918734350103,72422.98,1,16.599999999999998,-3.1333333333333333,40.916666666666664,0.0,0.0,30.528333333333336,0.0,0.0,1.0,480.5833333333333
300,2022-01-11,12,5883.0,4456,10571.23,2.3207969264544457,73447.65,1,17.766666666666666,-2.966666666666667,39.166666666666664,0.0,0.0,30.50583333333333,0.0,0.0,1.0,478.6666666666667
301,2022-01-11,13,5972.0,4491,12213.04,2.655008695652174,79965.34,1,18.983333333333334,-2.6916666666666664,37.666666666666664,0.0,0.0,30.50583333333333,0.0,0.0,1.0,422.5833333333333
302,2022-01-11,14,7024.0,5169,14203.13,2.692536492890995,92466.54000000001,1,19.8,-3.016666666666667,35.666666666666664,0.0,0.0,30.51,0.0,0.0,0.5833333333333334,321.8333333333333
303,2022-01-11,15,7944.0,5839,16311.66,2.747458312278929,105429.26,1,20.325,-2.6416666666666666,35.5,0.0,0.0,30.513333333333335,0.0,0.0,0.0,169.58333333333334
304,2022-01-11,16,7173.0,5302,14662.72,2.702805529953917,101006.85,1,19.808333333333334,-3.0083333333333333,35.75,0.0,0.0,30.538333333333338,0.0,0.0,0.0,27.583333333333332
305,2022-01-11,17,7883.0,5818,16415.1,2.7537493709109206,110032.17,1,19.666666666666668,-3.091666666666667,35.833333333333336,0.0,0.0,30.554999999999996,0.0,0.0,0.0,0.0
306,2022-01-11,18,7789.0,5868,15784.06,2.618457199734572,107235.81,1,19.591666666666665,-2.3916666666666666,37.166666666666664,0.0,0.0,30.555833333333336,0.0,0.0,0.0,0.0
307,2022-01-11,19,5851.0,4416,13909.63,3.0855434782608695,84182.06,1,19.441666666666666,-2.075,37.833333333333336,0.0,0.0,30.5475,0.0,0.0,0.0,0.0
308,2022-01-11,20,4489.0,3283,10466.11,3.132627955701886,60956.53,1,19.275,-1.875,38.583333333333336,0.0,0.0,30.53333333333333,0.0,0.0,0.0,0.0
309,2022-01-11,21,4178.0,3011,10974.48,3.5550631681243923,60930.4,1,19.558333333333334,-1.0250000000000001,39.75,0.0,0.0,30.521666666666665,0.0,0.0,0.0,0.0
310,2022-01-11,22,3311.0,2409,9135.37,3.7075365259740263,49725.73,1,19.974999999999998,-1.175,38.916666666666664,0.0,0.0,30.500833333333333,0.0,0.0,0.0,0.0
311,2022-01-11,23,2267.0,1591,6604.94,4.024948202315661,33829.13,1,20.083333333333332,-0.35833333333333334,40.083333333333336,0.0,0.0,30.49416666666667,0.0,0.0,0.0,0.0
312,2022-01-12,0,1110.0,840,3599.22,4.099339407744875,18280.48,2,20.758333333333333,2.2083333333333335,43.833333333333336,0.0,0.0,30.459166666666665,0.0,0.0,0.0,0.0
313,2022-01-12,1,519.0,397,1779.26,4.329099756690997,8620.4,2,21.158333333333335,4.158333333333333,47.25,0.0,0.0,30.440833333333334,0.0,0.0,0.0,0.0
314,2022-01-12,2,281.0,225,804.29,3.4518884120171673,4411.25,2,21.608333333333334,5.341666666666668,49.0,0.0,0.0,30.423333333333332,0.0,0.0,0.0,0.0
315,2022-01-12,3,197.0,141,545.2,3.7861111111111114,2956.24,2,22.05,6.425,50.416666666666664,0.0,0.0,30.395,0.0,0.0,0.0,0.0
316,2022-01-12,4,251.0,170,913.25,5.101955307262569,4362.83,2,23.0,8.191666666666666,52.583333333333336,0.0,0.0,30.352500000000003,0.0,0.0,0.0,0.0
317,2022-01-12,5,582.0,463,2377.87,4.953895833333333,11481.74,2,24.391666666666666,11.916666666666666,58.333333333333336,0.0,0.0,30.326666666666668,0.0,0.0,0.0,0.0
318,2022-01-12,6,1724.0,1366,4866.41,3.4294644115574346,26171.670000000002,2,25.416666666666668,13.941666666666668,61.416666666666664,0.0,0.0,30.2975,0.0,0.0,0.0,0.0
319,2022-01-12,7,3917.0,2927,8791.34,2.846014891550664,53991.88,2,26.65833333333333,12.241666666666667,54.166666666666664,0.0,0.0,30.268333333333334,0.0,0.0,0.0,23.833333333333332
320,2022-01-12,8,5509.0,4184,11048.98,2.5470216689718765,74248.06,2,28.724999999999998,13.866666666666667,53.333333333333336,0.0,0.0,30.258333333333336,0.0,0.0,0.0,129.33333333333334
321,2022-01-12,9,5451.0,4204,10967.89,2.5465265846296723,72767.63,2,30.333333333333332,16.708333333333332,56.416666666666664,0.0,0.0,30.232499999999998,0.0,0.0,0.5,320.6666666666667
322,2022-01-12,10,5555.0,4273,11624.79,2.6650137551581845,76843.17,2,32.53333333333333,17.775000000000002,54.25,0.0,0.0,30.19333333333333,0.0,0.0,1.0,444.75
323,2022-01-12,11,6064.0,4528,11108.34,2.4054439151147684,76302.94,2,34.983333333333334,18.325,50.333333333333336,0.0,0.0,30.153333333333332,0.0,0.0,1.0,444.5
324,2022-01-12,12,6396.0,4888,12177.63,2.4394290865384614,83261.4,2,36.53333333333333,19.416666666666668,49.583333333333336,0.0,0.0,30.129166666666666,0.0,0.0,1.0,502.1666666666667
325,2022-01-12,13,6461.0,4850,14072.93,2.849348046163191,88620.9,2,39.25,20.26666666666667,46.333333333333336,0.0,0.0,30.099166666666665,0.0,0.0,1.0,431.0
326,2022-01-12,14,7383.0,5470,16192.32,2.8997707736389686,102957.61,2,40.541666666666664,19.85,43.083333333333336,0.0,0.0,30.089166666666667,0.0,0.0,0.5833333333333334,308.25
